score,content
3,i played since launch and the game was truly beautiful and addicting at first lots of potential wasted there is no skip buttons on dialogue and the quests are starting to become a slog of filler dialogue extremely repetitive lategame open world becomes a chore and fights are braindead or gimmicky strict and stingy event schedule where ifyou are a new player or missed it a major story event is gone forever due to no archive or re runs essentially throwing their devs time into the trash
3,my game has started lag yet again i cannot even finish a single commission the game crashes when i try to teleport the game crashes when i try to reply something during cooperative and when i try to fight the enemies it lags so much its infuriating my network is actually pretty fast so i do not know why this keep happening to me pleass fix it asap
3,the backgrounds are beautiful the character design is just amazing and the plot is perfect it is an amazing game and i highly recommend it that is my review from two years ago and while i still love the game it has problems like not being able to download the app for an upgrade then having to deleting google play app data also it takes a lot of storage just to run properly while this did effect my game play it might not effect yours so while it not to bad i still recommend it
3,pro amazing solo game wide world to explore tons of activity and quest to chase very nice player treatment with event and access to shop and materials enemy lv up also as you lv up so always a difficult challenge heavy grind con solo game anti cooperative the game actually pun wish you for playing cooperative with friends while openworld boss are easier to team up against dungeon enemy gets buffed quest are not shared quest gets locked in multiplayer absolutely no reason to play with friends
3,not bad not great either but not bad i played since launch up until a year and a half ago back when it was still good the game right now is just a grindy artifact mess if you wanna get anywhere thenyou are gonna have to devote your life and your life savings to this game the story personally i could give or take the first two arcs were actually enjoyable but the rest that followed was kinda meh i stopped playing roughly after they added inazuma the third major region horrendous gacha
3,i both love and hate this gamei am still playing and enjoying it but there are so many thing that i find frustrating i love that its casual and requires less time commitment the combat system is good and it is periodic event are quite creative but it is unfriendly to new players for reasons i cannot get into cos of character limit i appreciate that they do not obfuscate the gacha currency like other games but they are also very miserly by comparison the artifact status system is too random
3,its a good game for newbies but as an end game it has several problems there is no end game content for testing maximum potential of builds and character also artifact drop rates and resin system is so annoying too after doing the story quest once a month you really do not have other thing to do its all boring daily commissions and weekly activities there is also boring non combat event too cooking taking picture for a better experience in combat this game truly need an end game content
3,i enjoy the story the graphic the cooperative the character and event but recently i had a major issue i usually play on my laptop but i ran out of space for genshin on it so after a little under a month i managed to get an external hardisk and everything i needed to connect it to my laptop but when i went to redownload genshin i was no longer able to it said network error when i was using my phones gigabyte on the first of january i tried again in february but it is still not working
3,the game is great honestly i should be giving it five stars instead of three buti am holding back because there is one problem i cannot seem to find a fix for uncomfortable user interface layout i want to move the direction pad where i want it and the game has no features for user interface placement that aside it is probably the best story game on the whole market would recommend a decent phone or gaming phone your iphone eight is not going to cut it please create a user interface customizable option in the settings
3,im both a ps and mobile player and i have played since one so quite a while i have gotten this on mobile to play with my friends on a driffernt server but i have noticed a few thing which kinda bumped this down to a three star firstly this is not a beginner friendly game at the moment what i mean is that the character on the current banners level up materials are locked behind places you cannot get to early game making it hard to advance with those character would put more but word limit
3,i absolutely adore this game the graphic are beautiful and the story is just amazing not to mention the character are beautifully designed with likable personalities that makes me just fall in love with the game however ever since the three four update came out my genshin impact has been stuck on pending every time i tried to update it is there any reason for this please let me know
3,i will give it a three star due to every time if i want to download it will will say that my storage is not big enough and i always delete some apps and games that might had been the reason but it did not always fix the problem i had the game back in or i remember but anyways the game was fun it just needs some fixing in order for us to play and actually have fun
3,it is a good game story is good most event are very fun i really enjoy playing however my good gaming experience has been deteriorating in each and every update due to the size of the game sure i am fully aware that voice lines and quests can be uninstalled through the paimon menu but its really annoying that you need to uninstall them after each and every update you download so please make it so if you delete files they do not automatically download themselves every time you download the game
3,needs controller support playing this on my tablet with touch screen i do not like ios has controller support give it to us for android i play this game on occasion for pc where i can use mouse and keyboard but would love to be able to sit back and relax in my living room and watch tv with my wife and play this game with a controller b it wouldo pro two would be amazing on this
3,you are going to need more than gigabyte free space to install this game hopefully external storage options will work rating it three simply cause onei am forced to click a star and second i cannot really determine gameplay atm though storage requirements are deceiving since it technically says gigabyte would be more than enough but otherwise ignore my temporary rating just letting people know storage requirements are greater than shown to install and update
3,i love this app so much it is a great game but the character design are not very great specifically in sumeru sumeru is based off of the middle east india turkey etc and a lot of character have inaccurate design based off of the culture for example dori has a turk inspired design but there are many inaccurate parts a lot of character are also whitewashed why is the other regions accurate based off of cultural design but not sumeru also primo are too hard to earn
3,great game and whatnot but one glitch like a lot a lot of the time my gameplay resets because of these glitch and also i cannot really play because i cannot tell whats happening two this goes along with the glitch but when it glitch it makes my whole phone crash i love the game and character but the glitching is not ideal
3,i am an end game player and i must say i still love it the way i used to when i first installed this i was a bit skeptical initially since the size of the game is huuge but given its beautiful graphic i can see why my only complain is that the rpg system is truly fricked up and the resin cap should be increased other than that i am also concerned about safety issues since there has been a wave of hackers it is still an amazing game though with a perfect balance of everything
3,the game is okay and all but the problems are it lack of dark skinned character no plus sized character the character barely look like the ones their bases of off their skin is literally so close to paper white playing the game is more like a chore now and the design are so plain and its sort of horrible no offense though sorry i just with the design were as unique as the honkai and star rail design
3,a great open world experience with lots of different character and their unique abilities where the incentive to spend money depends on if you like a certain character or not instead of needing to get certain character to clear certain stages which makes the game fairly free to play friendly but still some quality of life feature are missing even after two years like dialogue skip button for when the story becomes the same as reading a page on wikipedia
3,i started playing during the end of one five and i gotta say it is not a bad game at all there is many problems in the fandom but the game itself is great some problems in the game however are no representation not a lot of stuff to do after adventure rank and it becomes hard to get primo glitch lag and the biggest problem of all storage this game was gigabytes on my pc and gigabytes on my phone i literally had to quit because of storage the lore is good though by the way
3,playing since launch two years and have thoroughly enjoyed combat exploration event etc but there are some elements of the game that are not to my taste the rng is bad from trying to power up your artifact getting good artifact to just getting a character you want the positive being there is a pity system but you potentially have to spend with wish approx to get the character you want lastly is the lack of character roadmaps and time to prepare for upcoming character
3,great game good open world exploration and building character is not too hard to understand however after a certain point it gets stale becauseyou are done exploring and all you can do to gain gems is do daily commissions and use resin and play the event if there is one furthermore spiral abyss is available however it is very hard to fully complete without spending money on the game also the character rates are not the best but i have seen worse
3,it was a really good start after that it can get boring though it is too addicting and long termed if you want a simple game and not put so much effort into it then i recommend this game is not for you the character kind of talk too much which can be boring but you can skip through it downloading all the files takes too much storage space and people quit for that reason there are a ton more adventures coming meaning more updates and inhaling chunks of storage space good luck handling it
3,one of my favorite games for a while but flaws became too hard to ignore story is great for the most part each version has a pretty good central event and the character are all interesting genshins main problem is the sheer amount of rng it is a gacha game with an eh gacha system but the problem is artifact getting one good artifact takes so many levels of rng andyou are limited to very few new artifact each day due to the very low resin cap good game but it has flaws that ruin it
3,overall the game is good the graphic gameplay story and all that i just hope there is a way in a smartphone users to customize the buttons make it easier for us to play the game thank you especially a dark mode of loading screen edit the game has many users right now so they will not look at the comments ps please add gamepad controller option on android users
3,it is a fun game and feels like playing an expansion of breath of the wild but touch controls are a nuisance in any fps tps style game without controller support on android i will not be playing genshin impact there is no reason for this game to not support an xbox controller since android has xbox controller support out of the box microsoft has made it easy and free for developers to implement controller support on android i will update my review and play when controller support is added
3,lately the game has been lag and crashing despite having good ping moderate graphic no other apps open good battery life while using it and the tablets storage is not full it is inconvinient because it keeps crashing whilei am in the middle of a fight puzle and this is the first time it happened for over a year of playing
3,graphic five gameplay five probably the best game when it came out but now its just a chore nothing else to do not hing else to find you play the game to do not hing so why play it at all story updates are very slow and rewards for playing are just bad most are probably still playing because they already invested a lot of money and just forcing themselves to have funi am pretty sure the problem is not in the game but its in the people who manage it edit updates are getting better keepitup
3,the game is alright the problem i had in pc version is that it would not let me enter the game i have putting my account there and it keep sending errors even though i have been putting the right password in it and also the mobile version would randomly crash i have been downloading for like an hour the distorted voicelines game physics lag and freezing my phone hoyoverse please fix the bugs and glitch and the log in error
3,man i actually think this game manages to do a lot right but far more wrong the adventuring part of the game which is also built up within the story as well dies off quickly as you progress and begins to feel less rewarding should not it be the opposite among the other enjoyable aspects of the game they all give way in a similar manner to reveal the underlying gacha system what could be the new standard for mobile games is nothing more than a fancy money grab and the devs know it
3,genshin impact is a very pretty game with a lot of fun mechanical ideas used pretty well but it puts a lot of roadblocks in the way of enjoying any of that there are so many resources that funnel into so many types of progression that it quickly turns into the least fun kind of resource grinding i like casual grinding in other games but when the main story becomes almost unplayable because i did not grind a half dozen types of upgrade material for multiple character it is frustruating at best
3,pros unique combat system using elemental reactions bgm and overworld design is immersive great story and character with huge world to explore cons anxiety yes i read the article that aside the reason for two star was the lack of love for it is players especially free to play and the greedy business model that earns billion still recommended if you like arpg with exploration but it is not worth to invest and spend money if the future you get is only new weaker character and expanding tedious world
3,i like the game the storyline plot sceneries characteri am glad that you fixed the signora yun jin and dvalin glitch though it would be a wonderful experience if you were to change the glitch where you cannot see ice also with the text damage which is really bothering me because it is hard to showcase or see your character damage that is all i have to say
3,im experiencing conflicting thoughts on one hand the game is really fun it is a casual game you can log onto and play for a while walk away for the day and come back later to play a bit more on the other hand it has some major flaws and the devs refuse to acknowledge or fix such as resin refresh layers of rng on everything and tons of limited event that have key information relating to character and story i could go on longer buti am limited on character
3,i want to say it is good i want to praise the game for its amazing story and great character design i want to talk about how great the animations are and how beautiful the effects and environments is in this game but i cannot genshin impact does so much right but forgets that a very large amount of its player base is mobile players and for far too long genshin has remained a game that is poorly optimized for android phones rendering it almost unplayable i will try the game again if fixed
3,still a hit or miss the free to play rewards are improving as seen on the hoyolab event but it is still not enough to warrant continue playing its very abysmal compared to the time spent on the game but for me i will continue playing because i like the aesthetic the design the music and the gameplay so far it is not been that bad
3,honestly really good game like really good but for me too many thing started coming up in terms of thing we could do i personally prefer the focus more on the story line rather than side quests and other tasks and for me it can become a bit much otherwise wonderful game now starting to see many other games take on similar animation this game literally changing mobile games from other providers so well done
3,it is been a while since it happened but first anniversary good second anniversary rewards and i will change review also not very free to play friendly and takes up a lot of storage the storage problem is fine on pc but sucks on mobile it is very lag for me whenever i play on mobile and have to close all my other apps otherwise a pretty good game
3,i kinda want a mount rider for traveling in the land so that you can enjoy the scenery more like the wave rider in the water bodies of inazuma and sumeru it is nice and relaxing when your questing teleporting from place to place is convenient but it gets boring and walking is slow while running dashing needs stamina and boring climbing automatically is annoying when your fighting your character suddenly climb on something can climbing be manual overall the game is good and its fun
3,its a good game with lots of puzles and adventure very addicting game but there is thing that make me upset like one power creeping its a problem not most people care about but for some people there favorite character will slowly be unusable in the coming months and new character will thrive in the meta making people uninterested in playing two not listening to the community hoyovers is known to not listen to the players especially with character bugs fix or character buffs they never listen
3,i love this game really i do the story is great the animation for big scenes are absolutely beautiful i mean seriously this game has great graphic but there are big issues in this game that others have criticized time and time again that hoyoverse simply has not acknowledged seriously the diversity issue especially with the new sumeru update artifact system as well has been a huge complaint and difficulty has been a huge issue in inazuma good game hoyoverse just will not listen
3,this was a brilliant game i really enjoyed playing it every day but now i keep getting error code and it will not download the newest update i have tried uninstalling reinstalling switching storage to an external sd card clearing the cache data giving the app storage permissions nothing has worked i would like to keep playing but i cannot until this error is fixed or until they release a version on mac switch
3,it is a really fun game just recently i have had some issues first i do play on chrombeook because finically it is the best i can do but it crashes after preparing to load data second there is not any controller support and it is stuck using the mobile layout which is a pain for non touchscreen devices third and finially there are some asset files that simply do not download for example dvalin is wings crystals and glowing eyes no neck or body overall i love the game but cannot play
3,good pol ed game and sets a new standard but gets really repetitive event feels more like another amusement park you have visited before many thing are simply recycled from asset that exists from launch for example character animations used in new story cutscenes are obviously old ones it feels very amateur and low budget even source film maker creators put more effort than this developers have gained their money already and seems to change their focus to the new projects
3,gameplay is great world is beautiful even with limited graphic and character and their design are amazing however there are numerous problems lack of content besides from limited event artifact grinding taking a copious amount of time etc however the biggest problem for me right now is how often the servers disconnect my internet connection is fine i have changed it before and my phone ran it fine before this issue makes the game almost unplayable and it happens way too often every five minute
3,this used to be a five star review because of how great i thought the game was in the beginning i love the graphic character and nations but there are just so many glaring issues recently that i cannot ignore the story used to be my favorite part of the game but in inazuma it quickly became convoluted and frankly boring the resin system is flawed and makes it impossible to grind endgame gameplay is non existent rewards for playing are very low and really make it hard to want to continue
3,this is my second mobile review the game is great and for all of it is content it deserves a five star review if not more unfortunately a lot of that content is impossible to access to new players time event main story parts major mechanic and gameplay styles and whole locations a good third of the entire game and old players get to the arrifact hell a time gated cruel and utterly boring rng based grind that is worse and longer than by most mmo and looter shooter standards
3,while this game is amazing it has a few flaws for on chromebook do not get me wrong its a good game i have it on my phone but for chrombook it is not that great first of all i spent over an hour trying to get past the introi am still not past it due to immense amounts of lag the screen is also blank i have no clue what happend either another thing is on chrombook you should add pc controls or the option to change them instead of just having moble controls thanks
3,i love the game but the issue of resin limits my enjoyment and i really with there is a skip option on the story or dialogues i get it though a story for you to understand and know the character or any but here i am taping like a maniac to finish asap to continue playing cause i have thing to do or arrive super tired and i do not have the energy to endure all a skip will let me enjoy it and i could read it later on the game archieves cause i really appreciate the though on every stor
3,lovely game amazing graphic great story line but there are many flaws first off there should be much more representation in this game there are few character that are not snow white and every character is thin second off players do not get as many rewards as they should and third off the game gets very boring very quickly i am adventure rank achieved every quest every event and much more which just makes the game less fun i personally would love more world quests thank you
3,i like the game a lot but there is quite a few problems with it the gacha system is too expensive it is hard to collect primo every day just for a couple with wish without buying any levelling up in adventure ranks is very difficult as well there are only so many thing you can do day to collect experience the amount it all gives you is also really low the third and final problem is just how big the game is i have had to delete so many other thing just to be able to even download the game
3,since i do not own a device with a lot of capacity i might eventually have to stop playing this game which i have been playing for nearly a year regarding that issuei am hoping the genshin team would scale down the games overall size as it takes up a lot of room on computers and i cannot even begin to imagine how much space it would take up if all the regions were added
3,uh it is kinda boring now it is a stunning game but there is little to no endgame content and the pity system is extremely unfair and annoying the game creators have barely any representation of black cultures with character and design other than a few other problems the game is a solid rpg mmo game with fun gameplay lots of character and cool character animations the lore of the game is very deep and is all explained or yet to be this is not a grindy game so play once every few days
3,been playing since and when it first was released it felt like there were so much to do however genshin impact has not added any sustainable content since release except new domains and bosses each requiring resin for the first three while the rest is resin resin is capped out at per day and one takes eight minute to regenerate so to get all your resin back it takes minute this is a major issue for players who are willing to commit to the game or have played for a long time
3,the game is good has a story world and character that keep me coming back and i play regularly on pc but it turns out you kind of need a relatively new phone to play the mobile version granted my phone is not super old but the mobile version should not be so unstable that it is a gamble if i can even get past the title screen it feels like while this is a good looking game for mobile it is the fact that it is so graphically intensive that keeps it from being playable on mobile
3,the dialogue is a bit slow and cut scenes cannot be skipped but the game is fun a bit tedious on grinding for the mats for with wish character weapon summons best part is being able to carry your account from platform to platform update would also like to add that the game needs a fast forward option for the dialogue a skip feature for any all cut scenes better camera management during combat it is constantly sinking into the dirt and character get knocked over by the slightedof breezes
3,still a good game though i only use mobile for purchases and primarily play on pc i with the game did not time gate as much and expanded the ability to play more at the users own pace regardless of how fast it slow they would like to go through content but understand the game is still in development and this may not be feasible at this time i hope they do consider increasing resin improving drop rates and attribute rates on artifact and updating the standard banner as the game matures
3,played for more than a year or so but the problem is that the commissions are repetitive the game event are not really desirable over time and you will eventually get boredi am rating it as three stars since the game needs significant improvements in terms of these thing i have mentioned also forcing players to play for the commissions and their welkin moon is kind of annoying to me there should be a convenient feature for the welkin moon that charges you more but you do not have to log in
3,this game is great i played it for a few months and id say i recommend it the graphic are so beautiful there are tons of interesting character the story is interesting and you can freely explore the open world but some parts are tedious and also sometimes the game crashes or goes slow i played it on many different devices and the same keeps happening also once you make the missions that you can and you need to level up to do the next one sometimes is too tedious and you can do not hing
3,have been playing the game for a week now everything seems perfect and fun except for the monstrous size of the app and the data it consumes during each update it would be more efficient if the players could configure what additional file to download or not as per there choice just like pubg apex ledgen or even like league of ledgens
3,it is not for me for starters i do not understand the appeal of generic anime art but thought it was worth a try since it is so popular i do not enjoy the strange character switching mechanic and can already see how they will make buying character seem necessary for many players whilei am fine with games having some micro transactions i think it should only be for fluff i would rather buy a game outright even so it ran very smoothly on my tablet and the sheer size of the map was impressive
3,this game was a great play not too long ago it had great captivating graphic and the lore was interesting the new update has made this game unplayable on my phone the graphic are quite bad the frame rate is below and it is constantly freezing or crashing i cannot move two steps without the game shutting down great game ifyou are phone can handle all of the new data with each update
3,great game battle mechanic and graphic are really smooth quite a lot to learn in the beginning so it may be quite confusing the only downside side is the rng mechanic of the game five edit after patch two four the texts on mobile for the with banner and updates are extremely zoomed in where it is inconvenient and makes navigating through surveys and with history very difficult and annoying in game currency given to the player is low compared to others slow paced game without much to do
3,i love the game and i pop on from time to time but i hopped on again after a long while i play on my laptop as well both my phone and computer use the same account but when i tried to get on mobile it is acting likei am a new player and asking me to pick a twin please fix account restarts i think you would call it i do not know it is just weird that my account data is suddenly gone
3,long process to follow through this game is not made for phones because the file is quite large the story every traveler experiences is a long journey to complete the game has a larger map to wander through the cooperative is now more wide open to friends and viewers for streamers to interact with the system slowly but surely will be more likable to new players i would with myself that if possible there was not such a difficult weapon banner for players to struggle with
3,really enjoy this game two issues one ios has wireless controller support but android does not that is absurd please fix it two the process of pairing a save file between devices console and android for example has a very specific sequence that needs to be followed otherwise you have to beg customer support to unlink one device which takes potentially more than a week and a half this sequence is not explained clearly except for on forums which you go to after you have gotten it wrong
3,pros one it is a beautifully crafted world with a rich story and lovable character two the combat is fun and the exploration is enough to keep one adventuring for a while three you can tell that the developers put so much love into this game but the marketing division it is a mess and that leads me to cons one certain systems time gating remain broken since launch two rng on top of rng three predatory monetization four too much focus on money not enough on fixing content all in all solid
3,great game ifyou are here for the experience i would argue even the best one out there however if you were to stay here for long you gonna have to deal with a variety of problems from devs not fixing the most simple mistakes for years no joke to blantly ignoring their community when they are unhappy probably the most significant issue with this game is that it does not allow you to play whenever you want to play it afteryou are done with the quests so instead it becomes a second job
3,okay mobile game awful story writing with a lot of unecessary dialogue character are well designed and mostly balanced but some have years old glitch left unfixed while they continue to pile on new character e gigabyte dionas skill and burst still hit objects instead of enemies even when they are closer than the objects with there were more settings we could mess with obviously pay to win
3,it is a good game and free to play friendly i just installed this after a long time i left but it has has a very troublesome problem which you were downloading the resources and suddely the internet connection become sucks or you quit halfway your current progress will be loss as you will start to the very beginning of your download the game cannot detect its game file such a waste of time
3,its great i have been playing since launch basically so it is been a fun time for sure but i cannot say its perfect for newer players it will be difficult to level up certain character due to materials being locked until you reach certain levels or clear certain areas i do not think i would recommend it for a casual player but someone whos going to marathon the game in like a week should not have too much of a problem
3,i would have to say that this game is an exceptional one in terms of lore quality the beauty of going on adventure and experiencing fantasy however it is not friendly to new players there is a lot a new player must overcome in order to truly experience what a lot of us veteran players do new player lock out is a definitely driving those who with to enjoy the game away especially if they are bound to start off as mobile players this needs to be fixed and so does the resin system
3,definitely a good game i play it a lot on pc and i downloaded it for chromebook because google play said it was compactible which it is but sadly the graphic are set to be high as a default on mobile and it always crashes every time i enter the door and reach the loading screen the game really needs a settings option outside of the game or have default graphic values to be lower please do this change
3,im only giving it three because the actual game is good but the mobile version is a pain the hyakunin ikki event is one example it takes many tries to get enough points to get the first rewards and the reason is not that i cannot defeat the enemies it is that the enemies take an actual minute to spawn all the time trials in the mobile version have this issue too the objectives do not spawn in under ten seconds the lag cutscenes in quests are unbearable when you actualty care about the story
3,fun at first however not much is explained very well for new players leaving most people to find out through trial and error open map puzles have hardly any hints on how to do them and the rewards for those puzles and the entire game for that matter are very lackluster gear for character can take months depending on your luck gameplay and visual are nice but take up so much space overall rng based gameplay for anything you actually need to play
3,i love this game fun game play good map but the only problem is it takes too much space this is like the only game i can have it takes storage to download every good part of the gameplay but i seriously cannot get one other app i really hate that part of genshin but although it takes too much space it is a fun game if it is possible please lower the amount of space genshin impact uses to run smoothly or i will not be able to talk to my friends thank you
3,it is a great game overall good graphic nice gameplay and a really inmersive story with beautiful character tailored so everyone finds a favorite but the games big flaw is in mechanic i swear when it comes to farming most thing are not so hard to get but artifact which are indispensable for actually using a character you like are so boring and tedious to aquire you will probably end up dropping the game after you have to farm for them you should think over that hoyoverse
3,great to a point i played this on phone and playstation although there is a point where you get stuck unless you have a lot of friends that play too one area you cannot complete without a full team of players there needs to be guilds to complete for those who have friends just not interested in this type of game otherwise your stuck and cannot progress ending all the work you have completed which is a huge downfall for the game itself if you can get multiple friends to play cool go for it
3,first of all this game is good good graphic good music and good story but it is lag and consume more battery and give us the option to twick the draw distance because it load the metres away mountain and that is what makes the game lag most of the time the camera is far far away from the character if it is near the character i would be immersed in the gameplay the camera zoom is not helping because after some times the camera comes to the normal position
3,i was recommended this game a lot by my friends but it just does not work well on android every time it gets to the wearing headphones may improve your gaming experience part the game usally crashes and closes down also the loading takes way too long as well as the dowloading
3,i just updated it and when i get in the second loading screen finish it give me reconnecting to server before go to loading screen again it fine for like a few times but it keeps on repeating like more than times already my line is fine too i try again the next day and it is still like that it keeps on repeating and it is not like i can properly log out like this it is getting annoying
3,its a great game the visual along with it being playable on computer as well as my phone with the same account and enabling crossplay is great the only let down and to me it is worth two stars is the lack of controller support if when they add it i will update but till then i will have to play it on computer
3,has quite some issues bugs in character that is never been fixed ridiculously high prices for in game currency that just is not justifiable at this point poor storylines complete ignorance when it comes to complaints by international players the list could go on and on extreme high usage of storage space however it is still an amazing game stunning sceneries graphic character and event i enjoy this game more than anything else but i hope there will be some changes in the future
3,the downloading resources is repeating back to zero i waited for several hour to download it to gigabyte i paused it and i decided to continue it later but it back to start again repeating me to download gigabyte resources i did not reset or clear anything and the storage of this game is here filling my phone storage i repeat it two times but it did not work back to start again
3,i play on pc because this game refuses to load on my phone the game overall is amazing with one of the best elemental systems i have ever seen it can be lag on pc and takes up a huge amount of space it is very large for a mobile game and despite having uninstalled and reinstalled changed phones used internet connection ect it never goes past the loading screen it is my favorite game but i do not see how playing on mobile is even viable considering the sheer size of the game
3,the game is really good with the aspects of character design storyline and the battle mechanic the only thing that bugs me is the resin even ifyou are trying to build up a good character or you want to go for domains you cannot get anything nor can you upgrade anything ifyou are out of resin just increase the amount of resin permanently or just reduce the time in which the resin accumulates
3,i have been playing for a while now and i absolutely love this game however after the two four update i noticed that everytime i use an elemental burst of a five star character to a number of enemies or group of enemies and bosses all of their hp bar disappears including those that i did not use it to even the names of npcs disappear and is disrupting my gameplay it is draining and time consuming to restart the game everytime i use my character burst so i hope that this can be fixed thanks
3,i usually play it on my laptop and i liked it so much i wanted to play on my mobile device until i removed several apps and pictures videos and still was not able to download it the amount of space this game takes up for mobile is unreal to the point of litterally being unrealistic it takes up about one four one three of my phones total storage however on pc it is a wonderful game and if you have the storage capacity i encourage you to try it the graphic and fighting mechanic are wonderful
3,updates suck on android i have done pre downloads and even new versions always mess up getting on and i have to completely uninstall reinstall the game sometimes like now even that does not work soi am writing this since i cannot even get on the game i love the game in general but getting resources to get new character is extremely time consuming considering they only give you five to primo for a majority of the quests ps is easier by far for both gameplay and updates
3,i do not like giving it a three star it is one of the best and most advanced games on the store right now but it does not justifies the space it takes the game is already big but also a lot of unnecessary stuff is takes up space even after they are over event cinematics etc there should be option to not download or remove this unnecessary stuff the game can be adjusted better for mobile too even the best phones turns into demo of hell after minute of playing this
3,its awesome i would give it a five star if there were not any problems in my game play everytime i play of course i log in so the problem is i do not know how many minute i can play but everytime i do smth like fighting enemies the game starts lag and the screen turns back and kicks me out and when i am in cooperative and that happens all my progress is restarted i hope this gets fixed because i really wanna play genshin while on the go
3,gacha impact is a game where you collect scannotily clad mostly under age women and some dudes and fight monsters the game is great gameplay is responsive and flashy the game falls apart pretty quick pay your time or pay with money to make stupid inconveniences go away once progression is really important in games and this game wants to monetize that to encourage you to spend as much money as possible games get so much better than this
3,i really love the game and the fun gameplays and event that they have to offer however i would love to recommend with others to play the game i have some problems whenever i play it for a short amount of time the game ends up lag completely and crashes not only the app but my phone as well i have to wait for about minute with the screen of a character i last played with their attacks and skills up still in a time freeze this happened too many times andi am worried for future players
3,played in the beginning left for a while wanted to get back in for the anniversary but they really dropped the ball for anniversary with the weak ten pull this game has a fairly unreasonable pay structure for rewards the lack of resin has always been a huge problem this game was well received initally and i had high hopes it is too bad there have not been positive changes to improve enjoyment for the players overall
3,would love it if the game was optimized better it takes up quite a lot of space heats up the phone eats up the battery and lags heavily on slightly older phones a friend had to unfortunately drop this game altogether due to the increasing size andi am worried many others including myself will be affected as well all in all a great game love the open worldness and gorgeous atmosphere alongside wonderful music storyline is engaging with promising character to boot
3,had to change my review though this game is made well filled with wonderful character and story the game has slowed down to a crawl content is slow coming event are lackluster and boring the event that are fantastic should be simply in the game available to everyone at anytime it is sad that some of these event will never return resulting in new players in missing out on all the fantastic lore provided
3,it is my favourite game and i am very dedicated to it but there is a flaw in the game which bugs the hell out of me the wangshu quest disables co operative mode until completion but for me and many others the quest is not operating properly so i have to sweep it under the rug but that is impossible due to the fact i need co operative mode to make the game enjoyable
3,this game has a lot of issues that are hard to excuse but the parts that are fun are fun it would take a lot of time to get into all of the issues but to touch on some of them it seems like the character that are struggling and need help will not get it inconsistent mechanic that seemed a randomly apply to one character but not all there is a lot of dead time do not pull in the weapon banner unless you intend to spend a lot of money rewards for completing quests seem really lackluster
3,tl dr be prepared to be disappointed ifyou are a gacha player who likes to grind play a lot but in general its very enjoyable many problems appeae in the form of of end content and the energy timegated system to get artifact progress for better gear the story is very enjoyable but do not expect something well written a lot of character problems event rewards are okay but itself very boring to play there is no replayable content side quests can become very tiresome and the gacha is insane
